"participant_id","comments","stimulus_id","n","utterance","response"
"participant15","None","S22-468",3.36,"A > C",0.25297619047619
"participant15","None","S22-468",3.36,"C > A",0.255952380952381
"participant15","None","S30-805-dep",3.22,"A",0.254658385093168
"participant15","None","S30-805-dep",3.22,"C",0.257763975155279
"participant15","None","S30-805-dep",3.22,"A > C",0.245341614906832
"participant15","None","S30-805-dep",3.22,"C > A",0.242236024844721
"participant15","None","S59-1007",3.12,"A",0.25
"participant15","None","S59-1007",3.12,"C",0.243589743589744
"participant15","None","S59-1007",3.12,"A > C",0.262820512820513
"participant15","None","S59-1007",3.12,"C > A",0.243589743589744
"participant15","None","S89-1642-dep",3.25,"A",0.249230769230769
"participant15","None","S89-1642-dep",3.25,"C",0.24
"participant15","None","S89-1642-dep",3.25,"A > C",0.267692307692308
"participant15","None","S89-1642-dep",3.25,"C > A",0.243076923076923
"participant15","None","S34-806",3.48,"A",0.247126436781609
"participant15","None","S34-806",3.48,"C",0.241379310344828
"participant15","None","S34-806",3.48,"A > C",0.264367816091954
"participant15","None","S34-806",3.48,"C > A",0.247126436781609
"participant15","None","S30-805",3.26,"A",0.248466257668712
"participant15","None","S30-805",3.26,"C",0.257668711656442
"participant15","None","S30-805",3.26,"A > C",0.245398773006135
"participant15","None","S30-805",3.26,"C > A",0.248466257668712
"participant15","None","S57-1007",3.39,"A",0.238938053097345
"participant15","None","S57-1007",3.39,"C",0.271386430678466
"participant15","None","S57-1007",3.39,"A > C",0.265486725663717
"participant15","None","S57-1007",3.39,"C > A",0.224188790560472
"participant15","None","S32-806",3.74,"A",0.267379679144385
"participant15","None","S32-806",3.74,"C",0.248663101604278
"participant15","None","S32-806",3.74,"A > C",0.245989304812834
"participant15","None","S32-806",3.74,"C > A",0.237967914438503
"participant15","None","S97-1674",3.87,"A",0.255813953488372
"participant15","None","S97-1674",3.87,"C",0.253229974160207
"participant15","None","S97-1674",3.87,"A > C",0.245478036175711
"participant15","None","S97-1674",3.87,"C > A",0.245478036175711
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S57-1007",1.49,"A",0.469798657718121
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S57-1007",1.49,"C",0.530201342281879
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S57-1007",1.49,"A > C",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S57-1007",1.49,"C > A",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642-dep",1.1,"A",0.254545454545455
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642-dep",1.1,"C",0.654545454545454
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642-dep",1.1,"A > C",0.0363636363636364
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642-dep",1.1,"C > A",0.0545454545454545
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805-dep",1.3,"A",0.546153846153846
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805-dep",1.3,"C",0.0615384615384615
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805-dep",1.3,"A > C",0.215384615384615
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805-dep",1.3,"C > A",0.176923076923077
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805",1.75,"A",0.462857142857143
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805",1.75,"C",0.491428571428571
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805",1.75,"A > C",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S30-805",1.75,"C > A",0.0457142857142857
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S97-1674",2.71,"A",0.291512915129151
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S97-1674",2.71,"C",0.103321033210332
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S97-1674",2.71,"A > C",0.309963099630996
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S97-1674",2.71,"C > A",0.29520295202952
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S93-1674",2.03,"A",0.413793103448276
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S93-1674",2.03,"C",0.413793103448276
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S93-1674",2.03,"A > C",0.0689655172413793
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S93-1674",2.03,"C > A",0.103448275862069
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642",1.71,"A",0.497076023391813
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642",1.71,"C",0.327485380116959
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642",1.71,"A > C",0.0701754385964912
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S89-1642",1.71,"C > A",0.105263157894737
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S8-202",3.37,"A",0.261127596439169
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S8-202",3.37,"C",0.243323442136499
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S8-202",3.37,"A > C",0.267062314540059
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S8-202",3.37,"C > A",0.228486646884273
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S1-121",1.95,"A",0.358974358974359
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S1-121",1.95,"C",0.364102564102564
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S1-121",1.95,"A > C",0.164102564102564
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S1-121",1.95,"C > A",0.112820512820513
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S32-806",1.71,"A",0.421052631578947
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S32-806",1.71,"C",0.409356725146199
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S32-806",1.71,"A > C",0.0994152046783626
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S32-806",1.71,"C > A",0.0701754385964912
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S10-203",1.63,"A",0.122699386503067
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S10-203",1.63,"C",0.392638036809816
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S10-203",1.63,"A > C",0.441717791411043
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S10-203",1.63,"C > A",0.0429447852760736
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S22-468",1.27,"A",0.21259842519685
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S22-468",1.27,"C",0.496062992125984
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S22-468",1.27,"A > C",0.118110236220472
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S22-468",1.27,"C > A",0.173228346456693
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S42-806",1.05,"A",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S42-806",1.05,"C",0.0571428571428571
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S42-806",1.05,"A > C",0.809523809523809
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S42-806",1.05,"C > A",0.133333333333333
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S34-806",2.01,"A",0.0845771144278607
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S34-806",2.01,"C",0.432835820895522
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S34-806",2.01,"A > C",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S34-806",2.01,"C > A",0.482587064676617
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S44-806",3.12,"A",0.259615384615385
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S44-806",3.12,"C",0.102564102564103
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S44-806",3.12,"A > C",0.32051282051282
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S44-806",3.12,"C > A",0.317307692307692
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S59-1007",3.2,"A",0.125
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S59-1007",3.2,"C",0.25625
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S59-1007",3.2,"A > C",0.3125
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S59-1007",3.2,"C > A",0.30625
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S20-468",2.21,"A",0.452488687782805
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S20-468",2.21,"C",0.334841628959276
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S20-468",2.21,"A > C",0.0678733031674208
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S20-468",2.21,"C > A",0.144796380090498
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S55-1006",2.1,"A",0.161904761904762
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S55-1006",2.1,"C",0.338095238095238
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S55-1006",2.1,"A > C",0.142857142857143
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S55-1006",2.1,"C > A",0.357142857142857
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S12-203",1.85,"A",0.437837837837838
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S12-203",1.85,"C",0.437837837837838
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S12-203",1.85,"A > C",0.102702702702703
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S12-203",1.85,"C > A",0.0216216216216216
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130",1.64,"A",0.548780487804878
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130",1.64,"C",0.451219512195122
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130",1.64,"A > C",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130",1.64,"C > A",0
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130-dep",3.86,"A",0.240932642487047
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130-dep",3.86,"C",0.240932642487047
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130-dep",3.86,"A > C",0.259067357512953
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S7-130-dep",3.86,"C > A",0.259067357512953
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S63-1039",3.8,"A",0.252631578947368
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S63-1039",3.8,"C",0.263157894736842
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S63-1039",3.8,"A > C",0.244736842105263
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S63-1039",3.8,"C > A",0.239473684210526
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S83-1609",0.93,"A",0.225806451612903
"participant16","A very interesting activity that ensured you kept concentration to envisage the different scenarios.","S83-1609",0.93,"C",0.311827956989247
